timestamp_utc,topic,device,mode,seq,temp,humidity,light,inter_arrival_ms,label
2026-05-15T14:37:03.407Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1095,REPLAY_ATTACK
2026-05-15T14:37:04.303Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3246,12347,LEGITIMATE
2026-05-15T14:37:04.549Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1141,REPLAY_ATTACK
2026-05-15T14:37:04.769Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.17,45.6,-1,8127,LEGITIMATE
2026-05-15T14:37:05.791Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1242,REPLAY_ATTACK
2026-05-15T14:37:06.790Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,998,REPLAY_ATTACK
2026-05-15T14:37:09.231Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,2441,REPLAY_ATTACK
2026-05-15T14:37:10.351Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1120,REPLAY_ATTACK
2026-05-15T14:37:11.093Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,741,REPLAY_ATTACK
2026-05-15T14:37:12.233Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1140,REPLAY_ATTACK
2026-05-15T14:37:13.102Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,869,REPLAY_ATTACK
2026-05-15T14:37:13.924Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,821,REPLAY_ATTACK
2026-05-15T14:37:14.833Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,908,REPLAY_ATTACK
2026-05-15T14:37:16.179Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1346,REPLAY_ATTACK
2026-05-15T14:37:17.602Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1422,REPLAY_ATTACK
2026-05-15T14:37:17.772Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3325,13468,LEGITIMATE
2026-05-15T14:37:17.984Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.2,44.6,-1,13214,LEGITIMATE
2026-05-15T14:37:18.828Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1226,REPLAY_ATTACK
2026-05-15T14:37:20.196Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1368,REPLAY_ATTACK
2026-05-15T14:37:21.159Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,962,REPLAY_ATTACK
2026-05-15T14:37:22.576Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1417,REPLAY_ATTACK
2026-05-15T14:37:23.843Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1267,REPLAY_ATTACK
2026-05-15T14:37:24.733Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,889,REPLAY_ATTACK
2026-05-15T14:37:25.625Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3368,7853,LEGITIMATE
2026-05-15T14:37:28.333Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,3600,REPLAY_ATTACK
2026-05-15T14:37:29.516Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1183,REPLAY_ATTACK
2026-05-15T14:37:30.788Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1272,REPLAY_ATTACK
2026-05-15T14:37:31.722Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.92,44.9,-1,13737,LEGITIMATE
2026-05-15T14:37:31.746Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,957,REPLAY_ATTACK
2026-05-15T14:37:32.981Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1234,REPLAY_ATTACK
2026-05-15T14:37:34.330Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1349,REPLAY_ATTACK
2026-05-15T14:37:35.338Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1008,REPLAY_ATTACK
2026-05-15T14:37:36.396Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1057,REPLAY_ATTACK
2026-05-15T14:37:37.505Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1109,REPLAY_ATTACK
2026-05-15T14:37:38.941Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3435,13315,LEGITIMATE
2026-05-15T14:37:38.956Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1451,REPLAY_ATTACK
2026-05-15T14:37:39.988Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1032,REPLAY_ATTACK
2026-05-15T14:37:40.941Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,952,REPLAY_ATTACK
2026-05-15T14:37:42.379Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1438,REPLAY_ATTACK
2026-05-15T14:37:43.257Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,877,REPLAY_ATTACK
2026-05-15T14:37:44.146Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,888,REPLAY_ATTACK
2026-05-15T14:37:45.513Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1367,REPLAY_ATTACK
2026-05-15T14:37:46.386Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.34,43.8,-1,14664,LEGITIMATE
2026-05-15T14:37:46.685Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1171,REPLAY_ATTACK
2026-05-15T14:37:47.654Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,968,REPLAY_ATTACK
2026-05-15T14:37:49.036Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1382,REPLAY_ATTACK
2026-05-15T14:37:50.295Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1258,REPLAY_ATTACK
2026-05-15T14:37:51.512Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1216,REPLAY_ATTACK
2026-05-15T14:37:52.359Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3490,13418,LEGITIMATE
2026-05-15T14:37:52.850Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1338,REPLAY_ATTACK
2026-05-15T14:37:54.104Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1253,REPLAY_ATTACK
2026-05-15T14:37:55.268Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1163,REPLAY_ATTACK
2026-05-15T14:37:56.354Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1085,REPLAY_ATTACK
2026-05-15T14:37:57.247Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,894,REPLAY_ATTACK
2026-05-15T14:37:58.609Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1361,REPLAY_ATTACK
2026-05-15T14:37:59.895Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1286,REPLAY_ATTACK
2026-05-15T14:38:00.100Z,netguard/device1,esp32_1,LEGITIMATE,-1,27.85,43.5,-1,13713,LEGITIMATE
2026-05-15T14:38:01.213Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1318,REPLAY_ATTACK
2026-05-15T14:38:02.306Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,1092,REPLAY_ATTACK
2026-05-15T14:38:03.286Z,netguard/attacker,esp32_3,REPLAY_ATTACK,572,-1,-1,-1,980,REPLAY_ATTACK
2026-05-15T14:38:04.337Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3444,11977,LEGITIMATE
2026-05-15T14:38:13.865Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3473,9528,LEGITIMATE
2026-05-15T14:38:14.394Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.45,43.3,-1,14293,LEGITIMATE
2026-05-15T14:38:22.465Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3546,8599,LEGITIMATE
2026-05-15T14:38:23.397Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,574,-1,-1,-1,20111,SLOW_RATE_ATTACK
2026-05-15T14:38:26.467Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.64,43.3,-1,12073,LEGITIMATE
2026-05-15T14:38:35.635Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3524,13169,LEGITIMATE
2026-05-15T14:38:39.693Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.32,42.1,-1,13225,LEGITIMATE
2026-05-15T14:38:48.400Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,575,-1,-1,-1,25002,SLOW_RATE_ATTACK
2026-05-15T14:38:50.537Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3540,14902,LEGITIMATE
2026-05-15T14:38:53.996Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.39,41.7,-1,14303,LEGITIMATE
2026-05-15T14:38:59.381Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3588,8844,LEGITIMATE
2026-05-15T14:39:06.753Z,netguard/device1,esp32_1,LEGITIMATE,-1,28.55,42.2,-1,12756,LEGITIMATE
2026-05-15T14:39:09.411Z,netguard/attacker,esp32_3,NORMAL,576,-1,-1,-1,21010,NORMAL
2026-05-15T14:39:12.731Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3521,13349,LEGITIMATE
2026-05-15T14:39:15.387Z,netguard/attacker,esp32_3,NORMAL,577,-1,-1,-1,5976,NORMAL
2026-05-15T14:39:17.068Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.09,42.0,-1,10314,LEGITIMATE
2026-05-15T14:39:20.458Z,netguard/attacker,esp32_3,NORMAL,578,-1,-1,-1,5071,NORMAL
2026-05-15T14:39:26.077Z,netguard/attacker,esp32_3,NORMAL,579,-1,-1,-1,5618,NORMAL
2026-05-15T14:39:26.864Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3507,14133,LEGITIMATE
2026-05-15T14:39:30.091Z,netguard/attacker,esp32_3,NORMAL,580,-1,-1,-1,4013,NORMAL
2026-05-15T14:39:30.174Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.33,41.0,-1,13106,LEGITIMATE
2026-05-15T14:39:35.747Z,netguard/attacker,esp32_3,NORMAL,581,-1,-1,-1,5655,NORMAL
2026-05-15T14:39:40.325Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3466,13460,LEGITIMATE
2026-05-15T14:39:41.159Z,netguard/attacker,esp32_3,NORMAL,582,-1,-1,-1,5412,NORMAL
2026-05-15T14:39:45.092Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.76,41.4,-1,14917,LEGITIMATE
2026-05-15T14:39:45.763Z,netguard/attacker,esp32_3,NORMAL,583,-1,-1,-1,4604,NORMAL
2026-05-15T14:39:49.459Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3500,9133,LEGITIMATE
2026-05-15T14:39:51.251Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.17,40.5,-1,6159,LEGITIMATE
2026-05-15T14:39:51.383Z,netguard/attacker,esp32_3,NORMAL,584,-1,-1,-1,5619,NORMAL
2026-05-15T14:39:55.568Z,netguard/attacker,esp32_3,NORMAL,585,-1,-1,-1,4185,NORMAL
2026-05-15T14:39:57.180Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3442,7721,LEGITIMATE
2026-05-15T14:40:00.883Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.07,40.6,-1,9631,LEGITIMATE
2026-05-15T14:40:01.412Z,netguard/attacker,esp32_3,NORMAL,586,-1,-1,-1,5844,NORMAL
2026-05-15T14:40:05.750Z,netguard/attacker,esp32_3,NORMAL,587,-1,-1,-1,4337,NORMAL
2026-05-15T14:40:07.363Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.16,40.0,-1,6479,LEGITIMATE
2026-05-15T14:40:08.114Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3402,10934,LEGITIMATE
2026-05-15T14:40:09.973Z,netguard/attacker,esp32_3,NORMAL,588,-1,-1,-1,4222,NORMAL
2026-05-15T14:40:14.355Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.83,40.2,-1,6991,LEGITIMATE
2026-05-15T14:40:15.399Z,netguard/attacker,esp32_3,NORMAL,589,-1,-1,-1,5426,NORMAL
2026-05-15T14:40:17.077Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3303,8962,LEGITIMATE
2026-05-15T14:40:20.756Z,netguard/attacker,esp32_3,NORMAL,590,-1,-1,-1,5356,NORMAL
2026-05-15T14:40:25.383Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.99,39.8,-1,11028,LEGITIMATE
2026-05-15T14:40:26.132Z,netguard/attacker,esp32_3,NORMAL,591,-1,-1,-1,5375,NORMAL
2026-05-15T14:40:26.421Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3240,9344,LEGITIMATE
2026-05-15T14:40:30.725Z,netguard/attacker,esp32_3,NORMAL,592,-1,-1,-1,4593,NORMAL
2026-05-15T14:40:35.701Z,netguard/attacker,esp32_3,NORMAL,593,-1,-1,-1,4975,NORMAL
2026-05-15T14:40:35.880Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.04,39.6,-1,10497,LEGITIMATE
2026-05-15T14:40:40.449Z,netguard/attacker,esp32_3,DOS_FLOOD,594,-1,-1,-1,4747,DOS_FLOOD
2026-05-15T14:40:40.654Z,netguard/attacker,esp32_3,DOS_FLOOD,595,-1,-1,-1,205,DOS_FLOOD
2026-05-15T14:40:40.875Z,netguard/attacker,esp32_3,DOS_FLOOD,596,-1,-1,-1,220,DOS_FLOOD
2026-05-15T14:40:41.092Z,netguard/attacker,esp32_3,DOS_FLOOD,597,-1,-1,-1,216,DOS_FLOOD
2026-05-15T14:40:41.439Z,netguard/attacker,esp32_3,DOS_FLOOD,598,-1,-1,-1,347,DOS_FLOOD
2026-05-15T14:40:41.568Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3238,15146,LEGITIMATE
2026-05-15T14:40:41.713Z,netguard/attacker,esp32_3,DOS_FLOOD,599,-1,-1,-1,273,DOS_FLOOD
2026-05-15T14:40:41.958Z,netguard/attacker,esp32_3,DOS_FLOOD,600,-1,-1,-1,245,DOS_FLOOD
2026-05-15T14:40:42.169Z,netguard/attacker,esp32_3,DOS_FLOOD,601,-1,-1,-1,211,DOS_FLOOD
2026-05-15T14:40:42.364Z,netguard/attacker,esp32_3,DOS_FLOOD,602,-1,-1,-1,194,DOS_FLOOD
2026-05-15T14:40:42.658Z,netguard/attacker,esp32_3,DOS_FLOOD,603,-1,-1,-1,294,DOS_FLOOD
2026-05-15T14:40:42.928Z,netguard/attacker,esp32_3,DOS_FLOOD,604,-1,-1,-1,269,DOS_FLOOD
2026-05-15T14:40:43.137Z,netguard/attacker,esp32_3,DOS_FLOOD,605,-1,-1,-1,209,DOS_FLOOD
2026-05-15T14:40:43.478Z,netguard/attacker,esp32_3,DOS_FLOOD,606,-1,-1,-1,340,DOS_FLOOD
2026-05-15T14:40:43.744Z,netguard/attacker,esp32_3,DOS_FLOOD,607,-1,-1,-1,265,DOS_FLOOD
2026-05-15T14:40:43.965Z,netguard/attacker,esp32_3,DOS_FLOOD,608,-1,-1,-1,221,DOS_FLOOD
2026-05-15T14:40:44.265Z,netguard/attacker,esp32_3,DOS_FLOOD,609,-1,-1,-1,299,DOS_FLOOD
2026-05-15T14:40:44.463Z,netguard/attacker,esp32_3,DOS_FLOOD,610,-1,-1,-1,198,DOS_FLOOD
2026-05-15T14:40:44.792Z,netguard/attacker,esp32_3,DOS_FLOOD,611,-1,-1,-1,328,DOS_FLOOD
2026-05-15T14:40:45.106Z,netguard/attacker,esp32_3,DOS_FLOOD,612,-1,-1,-1,313,DOS_FLOOD
2026-05-15T14:40:45.430Z,netguard/attacker,esp32_3,DOS_FLOOD,613,-1,-1,-1,324,DOS_FLOOD
2026-05-15T14:40:45.763Z,netguard/attacker,esp32_3,DOS_FLOOD,614,-1,-1,-1,332,DOS_FLOOD
2026-05-15T14:40:46.064Z,netguard/attacker,esp32_3,DOS_FLOOD,615,-1,-1,-1,301,DOS_FLOOD
2026-05-15T14:40:46.287Z,netguard/attacker,esp32_3,DOS_FLOOD,616,-1,-1,-1,223,DOS_FLOOD
2026-05-15T14:40:46.602Z,netguard/attacker,esp32_3,DOS_FLOOD,617,-1,-1,-1,314,DOS_FLOOD
2026-05-15T14:40:46.855Z,netguard/attacker,esp32_3,DOS_FLOOD,618,-1,-1,-1,252,DOS_FLOOD
2026-05-15T14:40:47.079Z,netguard/attacker,esp32_3,DOS_FLOOD,619,-1,-1,-1,224,DOS_FLOOD
2026-05-15T14:40:47.340Z,netguard/attacker,esp32_3,DOS_FLOOD,620,-1,-1,-1,260,DOS_FLOOD
2026-05-15T14:40:47.543Z,netguard/attacker,esp32_3,DOS_FLOOD,621,-1,-1,-1,203,DOS_FLOOD
2026-05-15T14:40:47.740Z,netguard/attacker,esp32_3,DOS_FLOOD,622,-1,-1,-1,196,DOS_FLOOD
2026-05-15T14:40:47.944Z,netguard/attacker,esp32_3,DOS_FLOOD,623,-1,-1,-1,203,DOS_FLOOD
2026-05-15T14:40:48.153Z,netguard/attacker,esp32_3,DOS_FLOOD,624,-1,-1,-1,209,DOS_FLOOD
2026-05-15T14:40:48.500Z,netguard/attacker,esp32_3,DOS_FLOOD,625,-1,-1,-1,347,DOS_FLOOD
2026-05-15T14:40:49.055Z,netguard/attacker,esp32_3,DOS_FLOOD,627,-1,-1,-1,554,DOS_FLOOD
2026-05-15T14:40:49.403Z,netguard/attacker,esp32_3,DOS_FLOOD,628,-1,-1,-1,347,DOS_FLOOD
2026-05-15T14:40:49.640Z,netguard/attacker,esp32_3,DOS_FLOOD,629,-1,-1,-1,237,DOS_FLOOD
2026-05-15T14:40:49.859Z,netguard/attacker,esp32_3,DOS_FLOOD,630,-1,-1,-1,219,DOS_FLOOD
2026-05-15T14:40:50.047Z,netguard/attacker,esp32_3,DOS_FLOOD,631,-1,-1,-1,187,DOS_FLOOD
2026-05-15T14:40:50.336Z,netguard/attacker,esp32_3,DOS_FLOOD,632,-1,-1,-1,288,DOS_FLOOD
2026-05-15T14:40:50.562Z,netguard/attacker,esp32_3,DOS_FLOOD,633,-1,-1,-1,226,DOS_FLOOD
2026-05-15T14:40:50.784Z,netguard/attacker,esp32_3,DOS_FLOOD,634,-1,-1,-1,222,DOS_FLOOD
2026-05-15T14:40:51.076Z,netguard/attacker,esp32_3,DOS_FLOOD,635,-1,-1,-1,291,DOS_FLOOD
2026-05-15T14:40:51.333Z,netguard/attacker,esp32_3,DOS_FLOOD,636,-1,-1,-1,256,DOS_FLOOD
2026-05-15T14:40:51.658Z,netguard/attacker,esp32_3,DOS_FLOOD,637,-1,-1,-1,325,DOS_FLOOD
2026-05-15T14:40:51.857Z,netguard/attacker,esp32_3,DOS_FLOOD,638,-1,-1,-1,198,DOS_FLOOD
2026-05-15T14:40:52.145Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.67,40.3,-1,16264,LEGITIMATE
2026-05-15T14:40:52.170Z,netguard/attacker,esp32_3,DOS_FLOOD,639,-1,-1,-1,313,DOS_FLOOD
2026-05-15T14:40:52.276Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3123,10707,LEGITIMATE
2026-05-15T14:40:52.444Z,netguard/attacker,esp32_3,DOS_FLOOD,640,-1,-1,-1,273,DOS_FLOOD
2026-05-15T14:40:52.755Z,netguard/attacker,esp32_3,DOS_FLOOD,641,-1,-1,-1,311,DOS_FLOOD
2026-05-15T14:40:53.027Z,netguard/attacker,esp32_3,DOS_FLOOD,642,-1,-1,-1,271,DOS_FLOOD
2026-05-15T14:40:53.322Z,netguard/attacker,esp32_3,DOS_FLOOD,643,-1,-1,-1,295,DOS_FLOOD
2026-05-15T14:40:53.546Z,netguard/attacker,esp32_3,DOS_FLOOD,644,-1,-1,-1,223,DOS_FLOOD
2026-05-15T14:40:53.881Z,netguard/attacker,esp32_3,DOS_FLOOD,645,-1,-1,-1,335,DOS_FLOOD
2026-05-15T14:40:54.218Z,netguard/attacker,esp32_3,DOS_FLOOD,646,-1,-1,-1,336,DOS_FLOOD
2026-05-15T14:40:54.444Z,netguard/attacker,esp32_3,DOS_FLOOD,647,-1,-1,-1,225,DOS_FLOOD
2026-05-15T14:40:54.672Z,netguard/attacker,esp32_3,DOS_FLOOD,648,-1,-1,-1,228,DOS_FLOOD
2026-05-15T14:40:54.978Z,netguard/attacker,esp32_3,DOS_FLOOD,649,-1,-1,-1,306,DOS_FLOOD
2026-05-15T14:40:55.190Z,netguard/attacker,esp32_3,DOS_FLOOD,650,-1,-1,-1,211,DOS_FLOOD
2026-05-15T14:40:55.386Z,netguard/attacker,esp32_3,DOS_FLOOD,651,-1,-1,-1,196,DOS_FLOOD
2026-05-15T14:40:55.654Z,netguard/attacker,esp32_3,DOS_FLOOD,652,-1,-1,-1,267,DOS_FLOOD
2026-05-15T14:40:55.870Z,netguard/attacker,esp32_3,DOS_FLOOD,653,-1,-1,-1,216,DOS_FLOOD
2026-05-15T14:40:56.138Z,netguard/attacker,esp32_3,DOS_FLOOD,654,-1,-1,-1,268,DOS_FLOOD
2026-05-15T14:40:56.365Z,netguard/attacker,esp32_3,DOS_FLOOD,655,-1,-1,-1,226,DOS_FLOOD
2026-05-15T14:40:56.538Z,netguard/attacker,esp32_3,DOS_FLOOD,656,-1,-1,-1,172,DOS_FLOOD
2026-05-15T14:40:56.757Z,netguard/attacker,esp32_3,DOS_FLOOD,657,-1,-1,-1,219,DOS_FLOOD
2026-05-15T14:40:56.990Z,netguard/attacker,esp32_3,DOS_FLOOD,658,-1,-1,-1,232,DOS_FLOOD
2026-05-15T14:40:57.187Z,netguard/attacker,esp32_3,DOS_FLOOD,659,-1,-1,-1,197,DOS_FLOOD
2026-05-15T14:40:57.431Z,netguard/attacker,esp32_3,DOS_FLOOD,660,-1,-1,-1,243,DOS_FLOOD
2026-05-15T14:40:57.687Z,netguard/attacker,esp32_3,DOS_FLOOD,661,-1,-1,-1,256,DOS_FLOOD
2026-05-15T14:40:58.076Z,netguard/attacker,esp32_3,DOS_FLOOD,663,-1,-1,-1,388,DOS_FLOOD
2026-05-15T14:40:58.341Z,netguard/attacker,esp32_3,DOS_FLOOD,664,-1,-1,-1,264,DOS_FLOOD
2026-05-15T14:40:58.641Z,netguard/attacker,esp32_3,DOS_FLOOD,665,-1,-1,-1,300,DOS_FLOOD
2026-05-15T14:40:58.834Z,netguard/attacker,esp32_3,DOS_FLOOD,666,-1,-1,-1,192,DOS_FLOOD
2026-05-15T14:40:59.043Z,netguard/attacker,esp32_3,DOS_FLOOD,667,-1,-1,-1,209,DOS_FLOOD
2026-05-15T14:40:59.308Z,netguard/attacker,esp32_3,DOS_FLOOD,668,-1,-1,-1,265,DOS_FLOOD
2026-05-15T14:40:59.582Z,netguard/attacker,esp32_3,DOS_FLOOD,669,-1,-1,-1,273,DOS_FLOOD
2026-05-15T14:40:59.851Z,netguard/attacker,esp32_3,DOS_FLOOD,670,-1,-1,-1,268,DOS_FLOOD
2026-05-15T14:41:00.154Z,netguard/attacker,esp32_3,DOS_FLOOD,671,-1,-1,-1,303,DOS_FLOOD
2026-05-15T14:41:00.462Z,netguard/attacker,esp32_3,DOS_FLOOD,672,-1,-1,-1,307,DOS_FLOOD
2026-05-15T14:41:00.675Z,netguard/attacker,esp32_3,DOS_FLOOD,673,-1,-1,-1,213,DOS_FLOOD
2026-05-15T14:41:00.958Z,netguard/attacker,esp32_3,DOS_FLOOD,674,-1,-1,-1,283,DOS_FLOOD
2026-05-15T14:41:01.246Z,netguard/attacker,esp32_3,DOS_FLOOD,675,-1,-1,-1,287,DOS_FLOOD
2026-05-15T14:41:01.521Z,netguard/attacker,esp32_3,DOS_FLOOD,676,-1,-1,-1,275,DOS_FLOOD
2026-05-15T14:41:01.731Z,netguard/attacker,esp32_3,DOS_FLOOD,677,-1,-1,-1,209,DOS_FLOOD
2026-05-15T14:41:01.933Z,netguard/attacker,esp32_3,DOS_FLOOD,678,-1,-1,-1,201,DOS_FLOOD
2026-05-15T14:41:02.208Z,netguard/attacker,esp32_3,DOS_FLOOD,679,-1,-1,-1,275,DOS_FLOOD
2026-05-15T14:41:02.409Z,netguard/attacker,esp32_3,DOS_FLOOD,680,-1,-1,-1,200,DOS_FLOOD
2026-05-15T14:41:02.740Z,netguard/attacker,esp32_3,DOS_FLOOD,681,-1,-1,-1,330,DOS_FLOOD
2026-05-15T14:41:02.801Z,netguard/attacker,esp32_3,DOS_FLOOD,682,-1,-1,-1,61,DOS_FLOOD
2026-05-15T14:41:03.099Z,netguard/attacker,esp32_3,DOS_FLOOD,683,-1,-1,-1,298,DOS_FLOOD
2026-05-15T14:41:03.268Z,netguard/attacker,esp32_3,DOS_FLOOD,684,-1,-1,-1,168,DOS_FLOOD
2026-05-15T14:41:03.503Z,netguard/attacker,esp32_3,DOS_FLOOD,685,-1,-1,-1,234,DOS_FLOOD
2026-05-15T14:41:03.700Z,netguard/attacker,esp32_3,DOS_FLOOD,686,-1,-1,-1,197,DOS_FLOOD
2026-05-15T14:41:03.907Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,687,-1,-1,-1,206,SLOW_RATE_ATTACK
2026-05-15T14:41:04.012Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,3060,11735,LEGITIMATE
2026-05-15T14:41:08.712Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.3,39.9,-1,16567,LEGITIMATE
2026-05-15T14:41:12.549Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2989,8537,LEGITIMATE
2026-05-15T14:41:19.392Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.79,39.5,-1,10679,LEGITIMATE
2026-05-15T14:41:22.041Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2866,9491,LEGITIMATE
2026-05-15T14:41:22.911Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,688,-1,-1,-1,19003,SLOW_RATE_ATTACK
2026-05-15T14:41:27.129Z,netguard/device1,esp32_1,LEGITIMATE,-1,30.37,40.4,-1,7737,LEGITIMATE
2026-05-15T14:41:31.471Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2801,9429,LEGITIMATE
2026-05-15T14:41:40.217Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.84,40.1,-1,13088,LEGITIMATE
2026-05-15T14:41:43.927Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,689,-1,-1,-1,21015,SLOW_RATE_ATTACK
2026-05-15T14:41:45.335Z,netguard/device2,esp32_2,LEGITIMATE,-1,-1,-1,2716,13864,LEGITIMATE
2026-05-15T14:41:46.781Z,netguard/device1,esp32_1,LEGITIMATE,-1,29.59,39.8,-1,6564,LEGITIMATE
